X1,X2,X3,X4,X5,X6,X7,X8,X9,X10,X11,X12,X13,X14,Y
2403.299,29.798,2.971,0.052,36.13,1199.783,3.911,0.01,1,5.856,1.957,99.258,316.164,1.001,1
2403.4,29.558,2.966,0.051,36.142,1195.6,3.924,0.011,0.994,5.921,1.988,98.498,315.477,1.001,1
2403.501,28.984,2.954,0.051,36.147,1194.206,3.933,0.014,0.976,6.003,2.012,95.639,315.02,1.001,1
2403.602,28.655,2.943,0.051,36.147,1194.206,3.942,0.018,0.957,6.02,2.03,92.631,313.772,1.001,1
2403.703,28.31,2.94,0.05,36.114,1199.783,3.962,0.019,0.946,5.987,2.041,91.688,311.359,1.001,1
2403.803,27.964,2.946,0.05,36.083,1202.571,3.969,0.017,0.961,6.022,2.045,93.33,309.167,1.001,1
2403.905,27.319,2.953,0.049,36.053,1203.966,3.976,0.015,0.986,6.077,2.04,95.172,308.247,1.001,1
2404.005,27.035,2.959,0.049,36.03,1204.663,3.976,0.014,1.003,6.006,2.027,96.204,308.122,1.001,1
2404.106,26.779,2.974,0.049,36.03,1206.754,3.972,0.009,1.007,5.891,2.006,97.343,309.09,1.001,1
2404.208,26.551,2.977,0.048,36.039,1206.754,3.967,0.008,0.989,5.859,1.977,99.282,311.357,1.001,1
2404.309,26.193,2.982,0.048,36.039,1206.057,3.96,0.006,0.967,5.865,1.942,101.324,313.397,1.001,1
2404.41,26.085,2.984,0.047,36.039,1202.571,3.956,0.006,0.954,5.844,1.902,102.778,314.373,1,1
2404.511,26.042,2.985,0.046,36.044,1194.903,3.95,0.005,0.956,5.77,1.856,103.081,315.27,1,1
2404.612,26.074,2.984,0.046,36.053,1190.023,3.947,0.006,0.97,5.675,1.809,102.749,317.455,1,1
2404.713,26.371,2.98,0.045,36.055,1185.143,3.946,0.007,0.978,5.642,1.761,102.612,321.51,1,1
2404.814,26.627,2.976,0.045,36.058,1182.354,3.939,0.008,0.978,5.658,1.718,102.6,325.751,1,1
2404.915,26.949,2.971,0.044,36.08,1187.932,3.923,0.01,0.947,5.646,1.682,102.59,328.139,1,1
2405.016,27.332,2.966,0.047,36.1,1193.509,3.917,0.012,0.926,5.596,1.654,102.438,328.242,1,1
2405.117,28.282,2.952,0.05,36.117,1200.48,3.911,0.016,0.914,5.673,1.638,101.661,326.563,1.001,1
2405.218,28.848,2.944,0.052,36.136,1206.057,3.903,0.019,0.911,5.924,1.631,100.034,323.262,1.001,1
2405.319,29.474,2.934,0.055,36.158,1209.543,3.885,0.021,0.914,6.08,1.632,98.5,321.32,1.001,1
2405.42,30.156,2.927,0.058,36.155,1206.754,3.879,0.214,0.917,5.992,1.639,98.915,321.895,1.001,1
2405.521,31.671,2.912,0.06,36.139,1203.269,3.876,1.425,0.916,5.725,1.65,101.404,323.159,1.001,1
2405.622,32.501,2.907,0.063,36.114,1200.48,3.881,2.483,0.908,5.49,1.664,103.782,324.585,1.001,1
2405.723,33.379,2.899,0.066,36.092,1194.903,3.947,3.767,0.874,5.443,1.681,105.069,325.926,1.001,1
2405.824,34.312,2.891,0.066,36.094,1195.6,4.015,5.206,0.871,5.551,1.703,105.87,325.051,1.001,1
2405.925,36.371,2.875,0.067,36.097,1198.389,4.109,7.967,0.883,5.669,1.732,105.797,322.403,1.001,1
2406.026,37.509,2.867,0.068,36.103,1201.177,4.231,8.962,0.914,5.713,1.768,104.01,320.279,1.001,1
2406.127,38.723,2.857,0.068,36.125,1205.36,4.536,9.583,1.022,5.699,1.813,101.382,319.225,1.001,1
2406.228,40.01,2.845,0.069,36.136,1206.057,4.698,10.042,1.065,5.661,1.871,99.788,318.652,1,1
2406.329,42.786,2.819,0.069,36.144,1205.36,4.846,10.899,1.093,5.61,1.942,101.09,318.799,1,1
2406.43,44.26,2.801,0.07,36.133,1202.571,4.961,11.116,1.107,5.526,2.028,104.253,320.569,1,1
2406.531,45.776,2.787,0.071,36.094,1196.994,5.025,11.508,1.112,5.402,2.129,106.204,321.283,1,1
2406.632,47.313,2.777,0.071,36.08,1198.389,4.97,12.032,1.109,5.354,2.235,102.977,314.801,1.001,4
2406.733,50.359,2.762,0.071,36.067,1201.177,4.865,12.738,1.098,5.499,2.333,95.397,297.68,1.001,4
2406.834,51.823,2.754,0.072,36.05,1203.966,4.713,12.429,1.082,5.881,2.397,87.349,278.415,1.001,4
2406.935,53.226,2.745,0.072,36.014,1210.937,4.346,11.918,1.022,6.494,2.406,84.133,266.11,1.001,4
2407.036,54.558,2.738,0.073,36.005,1213.029,4.176,11.887,0.983,7.312,2.343,85.936,264.668,1.001,4
2407.137,56.997,2.727,0.073,36.008,1212.331,4.034,13.255,0.943,8.302,2.224,90.24,272.101,1.001,4
2407.238,58.104,2.723,0.073,36.014,1207.451,3.932,15.193,0.91,9.073,2.074,93.622,287.197,1.001,4
2407.339,59.146,2.72,0.074,36.014,1196.297,3.85,17.146,0.888,9.363,1.923,94.968,303.563,1.001,4
2407.44,60.137,2.717,0.074,36.011,1192.114,3.851,18.469,0.894,9.011,1.793,94.459,313.445,1.001,4
2407.541,62.016,2.707,0.074,36.008,1189.326,3.864,19.534,0.913,8.33,1.694,93.047,315.237,1.001,4
2407.642,62.912,2.698,0.075,36.005,1188.629,3.887,20.303,0.925,7.766,1.631,91.318,316.555,1.001,4
2407.743,63.771,2.69,0.075,35.992,1192.114,3.935,21.006,0.896,7.631,1.596,91.088,318.907,1.001,4
2407.844,64.58,2.686,0.075,35.969,1194.206,3.959,21.427,0.858,7.781,1.584,92.703,319.271,1.001,4
2407.946,66.022,2.683,0.075,35.953,1196.297,3.997,21.493,0.823,8.019,1.584,94.77,318.219,1.002,4
2408.047,66.655,2.682,0.076,35.953,1197.691,4.055,21.229,0.796,8.218,1.587,94.699,316.61,1.002,4
2408.148,67.233,2.683,0.076,35.955,1198.389,4.241,21.083,0.792,8.316,1.586,92.729,314.419,1.002,4
2408.249,67.759,2.684,0.076,35.95,1196.994,4.37,21.278,0.814,8.353,1.58,90.683,313.232,1.002,4
2408.35,68.657,2.685,0.076,35.947,1195.6,4.519,21.927,0.836,8.364,1.573,89.684,313.975,1.002,4
2408.451,69.028,2.687,0.076,35.953,1194.903,4.673,22.817,0.846,8.38,1.571,88.9,315.319,1.002,4
2408.553,69.349,2.685,0.076,35.964,1193.509,4.957,23.935,0.827,8.417,1.579,87.236,317.189,1.002,4
2408.654,69.623,2.679,0.076,35.961,1194.206,5.064,25.128,0.802,8.462,1.599,84.844,320.452,1.002,4
2408.755,70.042,2.671,0.076,35.953,1194.206,5.141,26.18,0.783,8.506,1.629,83.392,324.08,1.002,4
2408.856,70.188,2.668,0.076,35.944,1194.206,5.183,27.112,0.777,8.549,1.661,83.482,326.554,1.003,4
2408.957,70.296,2.656,0.076,35.942,1192.811,5.18,27.403,0.807,8.607,1.689,82.66,327.813,1.003,4
2409.059,70.366,2.662,0.075,35.95,1194.206,5.144,27.718,0.827,8.675,1.704,79.364,328.748,1.003,4
2409.16,70.405,2.662,0.075,35.953,1196.994,5.094,28.111,0.835,8.727,1.702,75.855,328.394,1.002,4
2409.261,70.374,2.661,0.074,35.955,1195.6,5.038,28.813,0.826,8.763,1.68,75.306,326.563,1.003,4
2409.362,70.307,2.668,0.073,35.964,1192.114,4.932,29.507,0.769,8.805,1.638,77.122,325.41,1.003,4
2409.463,70.197,2.674,0.072,35.961,1190.72,4.886,29.768,0.742,8.866,1.579,77.828,324.956,1.003,4
2409.564,69.828,2.673,0.072,35.961,1188.629,4.851,29.636,0.722,8.927,1.504,76.846,324.154,1.002,4
2409.666,69.561,2.669,0.071,35.969,1185.143,4.825,29.417,0.711,8.968,1.421,75.491,324.179,1.002,4
2409.767,69.233,2.665,0.07,35.98,1178.172,4.793,28.733,0.72,8.987,1.337,75.265,325.468,1.002,4
2409.868,68.84,2.658,0.068,35.992,1178.172,4.79,28.267,0.726,8.996,1.259,76.971,326.772,1.002,4
2409.969,67.816,2.66,0.065,36,1178.869,4.8,27.832,0.725,9.012,1.193,80.227,328.326,1.002,4
2410.07,67.159,2.672,0.063,36.008,1178.869,4.826,27.608,0.717,9.03,1.142,82.677,330.159,1.002,4
2410.172,66.386,2.676,0.061,36.019,1180.263,4.959,26.819,0.705,9.025,1.109,83.653,330.591,1.003,4
2410.273,65.485,2.683,0.058,36.022,1180.96,5.084,25.826,0.715,9,1.092,83.99,329.314,1.002,4
2410.374,63.276,2.692,0.056,36.025,1182.354,5.259,24.672,0.745,8.988,1.089,83.713,327.108,1.002,4
2410.475,61.975,2.695,0.053,36.025,1183.052,5.477,24.171,0.799,9,1.101,81.933,324.001,1.002,4
2410.576,60.557,2.695,0.051,36.014,1182.354,6.001,23.992,0.907,9.003,1.125,79.385,320.081,1.002,4
2410.677,59.043,2.696,0.052,36.005,1182.354,6.262,23.579,0.953,8.915,1.164,78.458,316.708,1.001,4
2410.778,55.827,2.707,0.054,36.008,1181.657,6.49,22.441,0.986,8.756,1.218,79.766,314.674,1.001,4
2410.879,54.193,2.715,0.055,36.008,1180.96,6.656,21.545,1.007,8.587,1.289,81.691,311.625,1.001,4
2410.98,52.585,2.725,0.056,36.003,1178.869,6.735,20.39,1.035,8.377,1.378,83.091,304.604,1.001,4
2411.082,51.034,2.735,0.058,35.992,1178.869,6.632,18.711,1.046,8.039,1.482,83.715,295.355,1.001,4
2411.183,48.184,2.746,0.059,35.983,1178.172,6.443,16.305,1.057,7.739,1.596,83.366,286.043,1.001,4
2411.284,46.911,2.75,0.061,35.975,1177.474,6.189,14.352,1.059,7.717,1.706,82.135,275.804,1.001,4
2411.385,45.75,2.753,0.062,35.983,1178.172,5.602,12.914,1.035,7.766,1.797,81.021,269.084,1.001,4
2411.486,44.705,2.757,0.063,35.98,1178.869,5.314,12.429,1.01,7.753,1.857,80.565,271.467,1.001,4
2411.587,42.974,2.766,0.064,35.975,1178.869,5.058,12.578,0.98,7.707,1.877,80.921,279.49,1.001,4
2411.688,42.277,2.772,0.065,35.972,1178.869,4.842,13.292,0.96,7.667,1.865,82.912,289.338,1.001,4
2411.79,41.677,2.779,0.067,35.98,1179.566,4.536,13.833,0.952,7.627,1.83,86.695,301.064,1.001,4
2411.891,41.167,2.787,0.068,35.989,1180.263,4.433,14.141,0.959,7.573,1.782,91.036,310.579,1.001,4
2411.992,40.386,2.793,0.069,36,1179.566,4.35,14.108,0.967,7.518,1.73,93.502,314.224,1.001,4
2412.093,40.106,2.795,0.07,36.008,1178.172,4.285,14.081,0.964,7.49,1.681,94.133,315.274,1.001,4
2412.194,39.897,2.795,0.071,36,1176.08,4.187,13.914,0.931,7.506,1.638,94.451,315.76,1.001,4
2412.295,39.758,2.796,0.073,36.011,1176.08,4.159,13.725,0.909,7.525,1.604,95.421,315.743,1.001,4
2412.396,39.689,2.797,0.075,36.025,1177.474,4.141,13.588,0.898,7.493,1.582,96.341,316.662,1.001,4
2412.498,39.761,2.796,0.077,36.044,1178.172,4.136,13.541,0.901,7.408,1.571,96.723,318.308,1.001,4
2412.599,39.906,2.795,0.079,36.044,1180.263,4.156,13.568,0.946,7.295,1.57,97.333,318.822,1.001,4
2412.7,40.124,2.796,0.081,36.036,1181.657,4.179,13.694,0.977,7.187,1.58,98.308,318.756,1.001,4
2412.801,40.772,2.796,0.083,36.028,1182.354,4.203,13.94,0.994,7.09,1.595,99.042,318.246,1.001,4
2412.902,41.181,2.796,0.085,36.03,1182.354,4.222,14,0.994,7,1.614,99.831,316.279,1.001,4
2413.003,41.623,2.793,0.087,36.033,1179.566,4.22,13.857,0.949,6.872,1.632,101.076,314.253,1.001,4
2413.104,42.075,2.79,0.089,36.028,1179.566,4.193,13.619,0.921,6.63,1.645,102.147,314.157,1.001,4
2413.205,42.919,2.786,0.091,36.022,1180.263,4.15,13.545,0.902,6.337,1.647,101.65,314.816,1.001,4
2413.306,43.269,2.785,0.093,36.033,1180.96,4.097,13.504,0.893,6.121,1.634,98.908,315.592,1.001,4
2413.407,43.548,2.784,0.095,36.053,1183.749,3.985,13.768,0.887,6.089,1.605,95.564,316.157,1.001,4
2413.509,43.745,2.781,0.097,36.044,1184.446,3.935,14.481,0.881,6.392,1.56,93.291,316.959,1,4
2413.61,43.895,2.777,0.099,36.033,1184.446,3.897,15.524,0.867,7.054,1.507,92.007,317.513,1,4
2413.711,43.886,2.772,0.102,36.017,1183.749,3.877,16.505,0.85,7.864,1.452,90.259,316.637,1,4
2413.812,43.865,2.77,0.104,35.992,1183.052,3.89,17.087,0.819,8.512,1.404,87.788,315.467,1,4
2413.913,43.872,2.772,0.097,35.983,1183.052,3.91,17.107,0.819,8.761,1.37,86.402,315.934,1,4
2414.014,44.112,2.775,0.09,35.964,1182.354,3.926,16.838,0.832,8.64,1.353,88.013,317.046,0.999,4
2414.115,44.392,2.777,0.083,35.944,1183.052,3.936,16.51,0.857,8.308,1.354,91.622,317.423,1,4
2414.216,44.786,2.775,0.076,35.905,1185.84,3.916,16.354,0.896,7.933,1.369,94.719,317.946,0.999,4
2414.317,45.281,2.773,0.07,35.889,1186.537,3.891,16.336,0.897,7.727,1.394,95.952,318.881,0.999,4
2414.418,46.443,2.77,0.063,35.886,1187.234,3.862,16.609,0.881,7.812,1.421,96.036,318.791,0.999,4
2414.52,47.027,2.77,0.056,35.894,1186.537,3.829,16.781,0.858,8.039,1.443,96.687,318.362,0.998,4
2414.621,47.558,2.766,0.049,35.9,1185.84,3.769,16.885,0.829,8.156,1.453,97.745,320.07,0.998,4
2414.722,48.011,2.761,0.049,35.903,1186.537,3.744,16.996,0.832,8.18,1.449,98.065,323.213,0.998,4
2414.823,48.658,2.756,0.049,35.911,1187.234,3.72,17.352,0.848,8.172,1.435,97.458,325.35,0.998,4
2414.925,48.874,2.754,0.049,35.922,1187.931,3.698,17.752,0.863,8.13,1.413,97.123,325.91,0.998,4
2415.026,49.041,2.752,0.049,35.958,1188.629,3.641,18.168,0.876,8.08,1.39,97.881,325.584,0.998,4
2415.127,49.174,2.749,0.049,35.972,1190.023,3.615,18.306,0.864,8.052,1.37,98.018,325.166,0.998,4
2415.229,49.329,2.745,0.049,35.975,1191.417,3.591,18.31,0.843,8.037,1.353,95.945,325.14,0.998,4
2415.33,49.324,2.745,0.049,35.98,1192.114,3.572,18.336,0.825,8.02,1.338,91.378,324.07,0.998,4
2415.431,49.245,2.748,0.049,35.972,1190.72,3.555,18.562,0.855,7.997,1.326,86.887,321.83,0.998,4
2415.532,49.089,2.752,0.049,35.958,1190.023,3.557,18.809,0.903,7.964,1.314,84.689,320.094,0.998,4
2415.633,48.596,2.757,0.049,35.947,1189.326,3.562,18.764,0.947,7.923,1.303,84.588,318.536,0.998,4
2415.734,48.305,2.758,0.048,35.939,1189.326,3.569,18.455,0.977,7.886,1.294,84.938,317.16,0.998,4
2415.835,48.007,2.755,0.048,35.936,1192.114,3.591,18.074,0.989,7.865,1.288,85.878,317.809,0.998,4
2415.937,47.707,2.752,0.047,35.93,1194.903,3.602,17.971,0.965,7.864,1.285,87.922,320.688,0.998,4
2416.038,47.088,2.749,0.047,35.914,1196.297,3.609,17.975,0.939,7.862,1.287,90.108,323.474,0.998,4
2416.139,46.761,2.747,0.047,35.908,1196.297,3.618,17.96,0.912,7.839,1.291,90.753,324.791,0.998,4
2416.24,46.422,2.748,0.046,35.922,1196.297,3.637,17.774,0.871,7.805,1.297,89.655,324.589,0.998,4
2416.342,46.077,2.752,0.047,35.93,1195.6,3.64,17.601,0.852,7.787,1.304,88.464,322.57,0.998,4
2416.443,45.39,2.759,0.047,35.93,1194.206,3.635,17.578,0.865,7.809,1.311,89.233,319.466,0.998,4
2416.544,45.065,2.766,0.047,35.917,1193.509,3.626,17.702,0.867,7.865,1.319,91.868,317.28,0.998,4
2416.645,44.77,2.772,0.048,35.878,1193.509,3.604,17.603,0.833,7.939,1.329,94.983,316.306,0.998,4
2416.746,44.515,2.776,0.048,35.869,1194.206,3.598,17.265,0.816,8.029,1.342,96.386,315.589,0.998,4
2416.848,44.161,2.779,0.049,35.867,1194.206,3.596,16.805,0.809,8.16,1.359,96.399,316.139,0.998,4
2416.949,44.062,2.779,0.049,35.861,1192.811,3.598,16.571,0.808,8.334,1.378,96.448,318.289,0.998,4
2417.05,44.011,2.778,0.05,35.875,1190.023,3.611,16.494,0.831,8.504,1.398,96.289,320.331,0.998,4
2417.151,44.008,2.777,0.05,35.886,1189.326,3.627,16.505,0.836,8.632,1.42,94.76,322.509,0.998,4
2417.253,44.186,2.776,0.05,35.897,1188.629,3.647,16.649,0.833,8.703,1.443,91.435,324.235,0.998,4
2417.354,44.4,2.775,0.05,35.908,1187.234,3.674,16.955,0.822,8.725,1.466,87.77,324.523,0.998,4
2417.455,44.711,2.771,0.051,35.942,1185.84,3.774,17.377,0.806,8.748,1.49,86.385,324.395,0.998,4
2417.557,45.101,2.767,0.051,35.953,1185.143,3.861,17.688,0.82,8.782,1.513,89.137,324.474,0.998,4
2417.658,45.962,2.763,0.051,35.967,1184.446,3.974,17.818,0.843,8.671,1.533,94.642,323.902,0.998,4
2417.759,46.337,2.764,0.051,35.972,1185.143,4.116,17.411,0.881,8.327,1.547,99.91,322.722,0.998,4
2417.86,46.633,2.764,0.052,35.989,1187.234,4.464,16.692,0.975,8.015,1.556,101.041,322.148,0.998,4
2417.961,46.851,2.763,0.052,36.008,1187.932,4.646,16.047,1.016,7.946,1.561,98.116,323.021,0.998,4
2418.063,47.136,2.761,0.052,36.022,1187.932,4.812,16.021,1.043,7.932,1.567,93.624,324.185,0.998,4
2418.164,47.259,2.759,0.052,36.025,1187.932,4.944,16.722,1.055,7.834,1.58,90.298,323.405,0.998,4
2418.265,47.396,2.756,0.052,36.003,1185.84,5.04,17.717,1.055,7.716,1.603,88.091,321.782,0.998,4
2418.366,47.557,2.751,0.052,35.98,1183.749,4.992,18.273,1.054,7.666,1.636,85.359,317.983,0.998,4
2418.467,47.987,2.743,0.052,35.95,1180.96,4.893,17.878,1.058,7.669,1.661,81.403,307.247,0.998,4
2418.568,48.28,2.736,0.052,35.925,1179.566,4.757,16.366,1.062,7.649,1.686,78.073,291.328,0.998,4
2418.669,48.652,2.729,0.052,35.875,1179.566,4.449,14.182,1.034,7.582,1.709,76.352,275.298,0.998,4
2418.771,49.124,2.726,0.052,35.872,1183.749,4.305,11.986,1.008,7.555,1.722,75.436,258.284,0.998,4
2418.872,50.417,2.721,0.053,35.883,1187.932,4.182,10.677,0.982,7.834,1.728,75.203,244.502,0.998,4
2418.973,51.227,2.718,0.053,35.894,1192.114,4.08,10.437,0.963,8.249,1.725,77.439,243.107,0.998,4
2419.074,52.109,2.718,0.053,35.914,1201.874,3.916,11.491,0.94,7.998,1.7,83.319,252.555,0.998,4
2419.176,53.016,2.722,0.053,35.928,1203.269,3.839,13.217,0.936,7.404,1.667,90.93,267.744,0.998,4
2419.277,54.657,2.732,0.053,35.925,1202.571,3.756,15.047,0.925,7.199,1.639,95.815,284.702,0.998,4
2419.378,55.264,2.742,0.053,35.917,1199.783,3.665,15.866,0.902,7.054,1.635,96.565,300.355,0.998,4
2419.479,55.658,2.742,0.053,35.872,1197.691,3.497,15.822,0.826,7.044,1.606,94.261,309.649,0.998,4
2419.581,55.812,2.735,0.053,35.842,1196.297,3.456,15.76,0.782,7.42,1.58,91.947,313.033,0.998,4
2419.682,55.398,2.731,0.053,35.835,1195.251,3.456,16.235,0.765,7.889,1.534,90.461,314.557,0.998,4
2419.783,54.875,2.728,0.053,35.828,1194.206,3.455,17.271,0.747,8.278,1.447,88.966,317.652,0.998,4
2419.884,54.527,2.727,0.053,35.839,1195.6,3.578,18.69,0.738,8.48,1.369,86.976,321.145,0.998,4
2419.986,54.18,2.725,0.053,35.85,1196.297,3.686,20.274,0.759,8.522,1.289,85.413,324.419,0.998,4
2420.087,52.379,2.73,0.053,35.864,1195.6,3.803,21.439,0.786,8.597,1.218,84.933,326.788,0.998,4
2420.188,51.308,2.735,0.053,35.872,1194.206,3.918,22.337,0.804,8.693,1.161,84.705,326.744,0.998,4
2420.29,50.132,2.741,0.053,35.889,1194.903,4.099,22.537,0.809,8.768,1.123,84.421,325.337,0.998,4
2420.391,48.85,2.745,0.053,35.889,1196.994,4.153,22.017,0.794,8.838,1.101,84.604,324.696,0.998,4
2420.492,45.963,2.755,0.053,35.869,1199.086,4.183,20.491,0.774,8.865,1.093,85.187,324.043,0.998,4
2420.594,44.364,2.762,0.053,35.836,1201.177,4.198,19.214,0.765,8.855,1.096,85.712,323.357,0.998,4
2420.695,42.674,2.772,0.052,35.783,1210.24,4.23,17.972,0.781,8.841,1.104,85.58,323.398,0.998,4
2420.796,40.905,2.783,0.052,35.769,1215.12,4.256,16.873,0.802,8.858,1.116,84.882,323.071,0.998,4
2420.897,37.148,2.807,0.052,35.764,1218.606,4.295,15.258,0.821,8.922,1.131,83.81,321.426,0.998,4
2420.999,35.168,2.82,0.052,35.772,1220.697,4.341,14.606,0.832,8.987,1.15,83.123,319.61,0.998,4
2421.1,33.142,2.835,0.052,35.814,1218.606,4.431,14.1,0.84,8.992,1.175,83.611,318.081,0.998,4
2421.201,31.113,2.849,0.053,35.839,1214.423,4.464,13.421,0.849,8.957,1.21,85.604,316.487,0.998,4
2421.303,27.283,2.878,0.053,35.858,1209.543,4.479,8.831,0.868,8.931,1.255,88.671,314.936,0.998,4
2421.404,25.598,2.889,0.054,35.867,1206.057,4.475,5.76,0.897,8.886,1.31,92.218,314.715,0.998,4
2421.506,24.114,2.901,0.055,35.847,1205.36,4.412,3.239,0.967,8.591,1.371,95.794,316.805,0.998,4
2421.607,22.835,2.913,0.055,35.842,1208.149,4.358,1.532,0.993,7.892,1.433,98.878,319.825,0.998,1
2421.708,20.818,2.931,0.056,35.836,1215.12,4.293,0.119,1.007,7.107,1.487,101.346,322.174,0.998,1
2421.81,20.025,2.94,0.057,35.83,1224.88,4.222,0.02,1.004,6.56,1.529,102.709,323.677,0.998,1
2421.911,19.343,2.947,0.058,35.85,1238.126,4.083,0.018,0.97,6.278,1.557,103.072,323.914,0.998,1
2422.012,18.751,2.954,0.058,35.872,1238.126,4.016,0.016,0.956,6.114,1.57,102.927,321.945,0.997,1
2422.114,17.779,2.966,0.058,35.892,1234.64,3.951,0.012,0.954,6.011,1.571,103.162,318.719,0.997,1
2422.215,17.381,2.971,0.058,35.919,1228.366,3.886,0.01,0.961,5.932,1.566,104.043,315.795,0.997,1
2422.316,17.034,2.975,0.058,35.975,1209.543,3.752,0.009,0.973,5.862,1.556,104.819,314.49,0.997,1
2422.418,16.738,2.979,0.058,35.994,1199.783,3.689,0.008,0.969,5.823,1.547,105.242,314.317,0.998,1
2422.519,16.278,2.984,0.058,36.008,1193.509,3.627,0.006,0.957,5.819,1.539,105.921,315.125,0.997,1
2422.62,16.099,2.986,0.058,36.008,1191.417,3.572,0.005,0.939,5.825,1.535,106.372,317.099,0.998,1
2422.721,15.946,2.95,0.058,35.983,1197.691,3.486,0.017,0.924,5.801,1.535,105.175,318.955,0.998,1
2422.823,15.812,2.934,0.057,35.972,1203.269,3.459,0.098,0.93,5.756,1.539,102.352,319.006,0.998,1
2422.924,15.585,2.923,0.057,35.961,1208.149,3.438,0.589,0.946,5.799,1.548,100.181,316.974,0.998,1
2423.025,15.487,2.923,0.056,35.953,1212.331,3.419,0.544,0.963,5.911,1.559,100.306,313.892,0.998,1
2423.126,15.396,2.928,0.056,35.947,1213.029,3.395,0.232,0.973,5.936,1.572,101.509,311.073,0.998,1
2423.227,15.315,2.929,0.055,35.939,1208.846,3.388,0.193,0.961,5.923,1.583,101.705,308.514,0.998,1
2423.328,15.177,2.927,0.055,35.922,1202.571,3.387,0.29,0.939,5.891,1.591,101.227,306.222,0.998,1
2423.429,15.115,2.927,0.055,35.911,1195.6,3.392,0.287,0.922,5.805,1.595,101.24,305.539,0.998,1
2423.531,15.052,2.928,0.054,35.9,1190.023,3.418,0.226,0.922,5.626,1.596,101.534,306.297,0.998,1
2423.632,14.983,2.926,0.054,35.905,1193.509,3.438,0.296,0.942,5.351,1.593,101.204,307.987,0.998,1
2423.733,14.831,2.926,0.054,35.911,1201.177,3.46,0.338,0.969,5.126,1.587,101.038,311.788,0.998,1
2423.834,14.756,2.933,0.053,35.914,1213.726,3.48,0.143,0.99,5.14,1.581,102.029,317.038,0.998,1
2423.936,14.689,2.941,0.053,35.93,1239.52,3.499,0.021,1.002,5.449,1.574,103.566,320.414,0.998,1
2424.037,14.631,2.94,0.053,35.95,1247.886,3.497,0.021,0.988,5.949,1.567,103.577,320.191,0.998,1
2424.138,14.542,2.929,0.052,35.964,1249.28,3.488,0.209,0.974,6.364,1.559,101.662,317.453,0.998,1
2424.239,14.508,2.913,0.052,35.972,1247.189,3.47,0.931,0.961,6.431,1.547,99.17,312.221,0.998,1
2424.34,14.481,2.905,0.052,35.953,1238.126,3.417,1.423,0.954,6.073,1.53,97.874,306.04,0.998,1
2424.442,14.46,2.909,0.053,35.933,1231.851,3.383,0.822,0.955,5.559,1.507,99.174,301.894,0.998,1
2424.543,14.444,2.926,0.054,35.917,1224.88,3.347,0.059,0.949,5.143,1.479,102.542,303.029,0.998,1
2424.644,14.447,2.943,0.055,35.908,1220,3.309,0.017,0.934,4.924,1.449,105.227,309.144,0.998,1
2424.745,14.456,2.951,0.056,35.911,1217.909,3.236,0.016,0.888,4.878,1.419,106.106,318.177,0.998,1
2424.846,14.468,2.954,0.057,35.922,1215.817,3.201,0.016,0.865,4.994,1.393,105.972,326.877,0.998,1
2424.948,14.495,2.953,0.059,35.936,1213.726,3.166,0.017,0.856,5.247,1.373,105.557,333.58,0.998,1
2425.049,14.506,2.942,0.06,35.955,1213.029,3.132,0.02,0.859,5.542,1.359,103.748,337.029,0.998,1
2425.15,14.512,2.924,0.061,35.983,1216.514,3.057,0.642,0.89,5.772,1.35,100.047,336.617,0.998,1
2425.251,14.511,2.913,0.062,35.983,1217.909,3.016,1.816,0.897,5.891,1.345,97.515,333.877,0.998,1
2425.353,14.491,2.916,0.064,35.969,1220,2.976,1.417,0.892,5.942,1.342,98.285,331.12,0.998,1
2425.454,14.475,2.932,0.066,35.942,1222.091,2.939,0.188,0.875,5.957,1.339,101.784,330.248,0.998,1
2425.555,14.464,2.947,0.067,35.875,1227.669,2.884,0.018,0.828,5.977,1.335,104.762,330.784,0.998,1
2425.656,14.462,2.955,0.069,35.858,1231.154,2.867,0.016,0.816,6.111,1.331,106.083,332.036,0.998,1
2425.757,14.496,2.959,0.07,35.853,1235.337,2.856,0.014,0.817,6.326,1.328,106.837,333.721,0.998,1
2425.858,14.533,2.97,0.072,35.858,1239.52,2.848,0.01,0.831,6.395,1.327,108.484,334.592,0.998,1
2425.96,14.58,2.983,0.073,35.88,1243.703,2.84,0.006,0.876,6.311,1.331,110.424,334.054,0.998,1
2426.061,14.633,2.984,0.072,35.886,1240.914,2.844,0.006,0.889,6.31,1.341,110.505,333.9,0.999,1
2426.162,14.744,2.97,0.07,35.894,1236.034,2.843,0.01,0.892,6.279,1.36,108.436,334.189,0.999,1
2426.263,14.791,2.952,0.069,35.908,1229.063,2.847,0.017,0.888,6.42,1.386,105.629,333.406,0.999,1
2426.365,14.827,2.938,0.067,35.9,1215.12,2.868,0.021,0.887,6.61,1.42,103.272,331.139,0.999,1
2426.466,14.851,2.929,0.066,35.88,1212.331,2.884,0.188,0.899,6.734,1.46,101.755,327.313,0.999,1
2426.567,14.876,2.927,0.064,35.853,1213.029,2.898,0.254,0.921,6.759,1.502,101.416,322.478,0.999,1
2426.669,14.886,2.93,0.062,35.825,1220,2.91,0.18,0.95,6.766,1.542,101.808,317.478,0.999,1
2426.77,14.899,2.937,0.061,35.808,1234.64,2.921,0.038,0.975,6.772,1.574,102.924,313.671,0.999,1
